#<Embryo name> <Cleavage cycle> <Temporal class> <Genes>
em37 14A 8 Kruppel even-skipped fushi-tarazu
2461 91.26 43.33 13.83 4.90 32.65
2462 91.44 37.30 18.28 5.83 31.82
2463 91.08 50.48 11.21 6.28 33.05
2464 91.29 27.42 19.74 5.37 30.43
2465 91.23 25.95 24.34 4.31 30.97
2466 91.44 48.41 12.12 5.36 31.79
2467 91.28 57.90 9.78 7.56 89.93
2468 91.36 45.34 11.29 5.09 32.67
2469 91.48 23.71 20.02 3.31 26.98
2470 91.71 55.85 9.98 6.28 54.30
2471 91.81 46.61 10.72 5.30 29.74
2472 91.45 51.63 9.95 6.64 32.68
2473 91.87 25.09 20.77 3.95 26.95
2474 91.93 29.98 21.45 5.13 30.88
2475 91.95 41.04 15.28 5.12 32.99
2476 91.90 62.72 6.67 4.96 106.91
2477 91.82 31.42 18.79 6.33 29.08
2478 91.71 50.21 12.28 4.52 31.40
2479 91.83 57.66 10.31 6.58 70.12
2480 91.88 32.81 17.64 5.18 29.57
2481 92.02 59.16 8.15 5.34 72.32
2482 92.01 39.00 17.95 5.72 30.65
2483 92.30 33.97 17.36 4.76 32.86
2484 92.40 53.36 10.62 5.21 32.63
2485 92.31 50.47 11.11 5.47 29.96
2486 92.57 45.77 13.76 5.32 30.62
2487 92.31 36.73 21.00 5.55 32.38
2488 92.28 60.23 8.21 5.16 69.53
2489 92.47 58.08 9.07 4.24 46.71
2490 92.52 27.68 22.04 4.67 29.82
2491 92.37 31.80 18.00 6.27 31.27
2492 92.39 61.28 6.54 4.31 54.85
2493 92.97 25.93 19.79 2.94 27.16
2494 92.56 43.68 14.12 5.10 29.41
2495 92.54 47.56 12.72 5.17 30.50
2496 92.74 35.54 21.15 5.26 31.94
2497 92.66 38.75 17.89 4.76 30.58
2498 92.73 40.85 15.73 4.64 31.86
2499 92.82 48.73 12.60 5.09 32.13
2500 92.91 30.88 18.05 4.23 31.00
2501 92.80 32.35 19.31 4.96 32.73
2502 92.93 55.80 9.14 4.25 29.86
2503 93.01 29.25 20.24 4.39 28.91
2504 92.91 51.24 10.69 5.31 30.69
2505 93.39 40.22 16.37 4.47 30.41
2506 93.30 42.94 18.11 4.44 31.17
2507 93.67 46.62 13.75 4.55 30.39
2508 93.31 31.73 20.06 4.70 31.91
2509 93.33 37.80 16.90 3.80 30.27
2510 93.35 33.00 20.71 4.57 29.86
2511 93.56 51.38 10.82 4.48 29.56
2512 93.54 35.17 24.38 5.21 30.08
2513 93.80 28.03 16.09 3.47 27.91
2514 93.64 30.71 18.18 4.16 29.23
2515 93.74 48.61 12.81 4.19 27.74
2516 93.97 55.24 9.53 2.97 26.43
2517 93.98 33.46 22.85 4.79 32.90
2518 94.09 44.67 14.93 4.44 31.04
2519 94.16 42.03 19.54 4.63 32.48
2520 93.96 36.04 24.50 5.33 32.17
2521 94.54 36.93 11.46 3.59 40.16
2522 94.27 30.50 19.10 3.55 29.20
2523 94.54 49.54 13.06 4.57 28.82
2524 94.55 51.31 11.07 3.58 28.56
2525 94.55 28.54 14.07 2.74 24.87
2526 94.62 31.85 18.98 3.53 28.79
2527 94.71 33.42 21.81 3.45 30.68
2528 94.56 44.01 22.50 4.67 36.50
2529 94.94 39.53 15.43 4.19 34.52
2530 94.96 30.40 15.32 2.68 24.54
2531 95.09 41.97 17.91 3.82 30.59
2532 95.11 45.41 13.95 3.56 28.91
2533 95.06 47.24 13.33 3.75 30.10
2534 95.23 43.54 14.04 4.41 28.04
2535 95.05 35.87 16.64 4.64 34.09
2536 95.28 34.49 18.10 3.63 28.63
2537 95.38 37.84 12.37 3.72 35.74
2538 95.44 49.22 11.63 3.66 26.46
2539 95.83 30.18 11.52 2.84 32.12
2540 95.87 36.78 14.07 3.14 25.96
2541 95.96 45.49 13.26 3.54 26.04
2542 95.87 47.37 12.25 3.64 27.68
2543 96.70 41.19 14.87 2.69 26.35
2544 96.08 42.70 15.15 3.46 27.85
2545 96.13 35.71 14.34 3.26 28.18
2546 96.28 31.84 10.80 2.20 29.63
2547 96.07 44.35 12.83 2.92 26.42
2548 96.57 43.85 10.53 2.60 26.13
2549 96.85 35.56 9.97 2.82 40.41
2550 97.29 37.37 9.39 2.51 39.69
2551 96.75 42.46 13.64 2.45 26.00
2552 97.12 43.22 11.33 2.11 25.83
2553 98.17 39.57 8.07 1.80 32.63
2554 98.16 41.48 7.35 1.74 24.74

