#<Embryo name> <Cleavage cycle> <Temporal class> <Genes>
sl34 14A 4 Kruppel even-skipped fushi-tarazu
2461 93.32 44.88 10.43 6.33 53.80
2462 93.44 62.07 6.86 5.96 41.10
2463 93.64 34.74 9.65 5.91 49.32
2464 93.75 59.55 7.08 5.71 41.10
2465 93.70 47.49 9.44 6.11 48.67
2466 94.15 32.65 8.49 4.82 44.90
2467 93.86 54.70 8.52 5.26 42.94
2468 93.91 57.15 8.14 4.96 40.00
2469 93.86 29.60 6.83 3.75 33.54
2470 94.09 50.73 9.82 5.41 50.18
2471 94.28 52.39 8.73 5.06 48.38
2472 94.53 44.91 9.23 5.22 48.36
2473 94.39 39.51 9.34 5.29 46.35
2474 94.47 47.32 8.48 5.48 44.20
2475 94.80 37.05 8.65 5.06 45.61
2476 94.65 49.53 8.67 5.69 46.77
2477 94.48 56.19 9.47 6.18 48.41
2478 95.17 42.13 8.71 4.92 45.82
2479 95.04 54.81 7.48 4.47 41.67
2480 95.24 47.62 8.18 5.00 44.15
2481 95.39 35.32 7.09 4.65 36.94
2482 95.31 52.20 8.24 4.31 41.55
2483 95.46 48.51 7.78 4.89 47.78
2484 95.78 45.35 7.83 4.70 40.94
2485 95.89 49.56 7.39 3.96 41.63
2486 95.89 53.10 7.96 4.24 38.39
2487 96.00 37.23 7.35 3.48 39.66
2488 96.00 51.34 6.89 3.86 37.19
2489 96.07 41.16 8.42 4.39 43.50
2490 96.31 35.13 7.05 3.59 41.32
2491 96.48 44.17 7.98 3.73 38.83
2492 96.32 54.32 6.30 2.95 33.95
2493 96.82 49.28 7.12 3.56 35.86
2494 96.84 46.74 6.75 3.78 36.91
2495 97.02 41.53 7.25 3.40 38.62
2496 96.92 51.35 5.85 2.94 33.82
2497 97.41 45.01 7.10 3.91 38.13
2498 97.81 42.68 7.17 3.64 33.78
2499 97.87 38.98 6.00 2.85 39.70
2500 97.76 47.11 6.33 2.89 34.22
2501 98.06 41.67 6.50 3.17 35.92

