#<Embryo name> <Cleavage cycle> <Temporal class> <Genes>
bk14 14A 4 even-skipped Kruppel giant

#Quantitative data
#<Nucleus number> <A-P coordinate> <D-V coordinate> <Fluorescence intensity: channel 1 - eve, channel 2 - Kr, channel 3 - gt>
2438 91.71 39.54 25.11 15.61 20.76
2439 91.52 61.35 34.48 13.79 23.15
2440 91.26 47.69 29.26 17.42 22.21
2441 91.39 27.88 22.64 11.56 18.64
2442 91.62 32.79 24.94 13.70 19.71
2443 91.78 43.46 26.03 16.51 23.12
2444 91.59 58.84 29.48 14.09 21.90
2445 91.84 36.99 25.35 14.72 19.80
2446 91.88 30.62 21.60 12.64 17.67
2447 91.82 53.43 26.07 15.95 21.19
2448 91.94 28.86 23.04 11.57 17.53
2449 91.95 47.51 26.54 17.19 23.31
2450 91.93 62.92 29.95 11.81 22.10
2451 92.13 49.68 26.17 17.23 20.04
2452 92.30 55.23 25.75 14.48 22.08
2453 92.26 41.70 24.30 17.02 22.75
2454 92.13 35.04 27.68 12.25 17.64
2455 92.11 26.88 19.77 11.94 16.04
2456 92.71 34.89 24.41 13.92 18.29
2457 92.68 59.69 21.73 13.10 17.49
2458 92.60 53.57 25.00 15.94 21.35
2459 92.67 45.47 22.59 15.84 23.20
2460 92.83 31.28 22.88 12.88 15.95
2461 93.02 40.13 25.46 15.26 19.28
2462 93.27 57.50 20.06 12.75 18.97
2463 93.17 42.99 25.24 16.43 20.54
2464 93.00 44.01 25.35 16.53 16.35
2465 93.24 50.90 23.11 16.47 20.14
2466 93.25 48.71 24.12 15.55 19.61
2467 93.24 41.92 23.92 14.38 14.50
2468 93.25 47.05 23.44 15.03 20.47
2469 93.67 29.50 19.59 10.80 16.80
2470 93.58 53.09 20.38 13.24 18.91
2471 93.58 37.14 24.32 14.60 17.59
2472 93.42 45.39 24.50 13.22 17.28
2473 94.16 41.60 21.14 15.05 18.36
2474 93.78 33.90 21.95 14.92 19.00
2475 93.86 46.44 24.00 13.47 19.82
2476 94.14 31.64 19.62 12.07 17.00
2477 94.13 55.20 17.00 13.21 19.92
2478 94.23 56.58 19.00 10.82 15.70
2479 94.35 35.97 21.70 14.04 17.44
2480 94.13 49.01 21.47 16.39 19.47
2481 94.21 39.07 20.25 12.67 16.69
2482 94.35 44.88 21.88 13.23 17.43
2483 94.56 50.81 21.48 13.43 17.98
2484 94.64 37.83 19.74 13.82 14.34
2485 94.65 52.75 19.89 13.02 15.51
2486 94.53 40.57 23.00 10.12 17.00
2487 94.99 57.31 16.95 12.39 13.46
2488 95.09 54.86 18.88 10.65 13.58
2489 95.16 35.01 20.85 12.02 16.29
2490 95.02 38.83 20.76 11.71 17.00
2491 95.30 47.33 18.72 14.08 16.19
2492 95.06 49.36 17.93 12.55 13.86
2493 95.17 44.45 21.35 12.88 16.29
2494 95.10 36.56 18.40 9.13 11.07
2495 95.87 51.90 17.08 10.51 14.34
2496 95.33 38.19 17.57 10.14 16.71
2497 95.72 42.46 18.21 11.11 14.79
2498 95.42 50.43 18.35 12.53 10.76
2499 95.83 37.03 17.35 10.03 13.38
2500 95.53 43.75 18.81 12.19 12.94
2501 95.60 39.06 18.85 11.92 13.92
2502 95.89 40.55 17.18 11.91 14.66
2503 95.83 55.30 14.17 10.41 14.57
2504 95.82 35.76 15.50 12.29 11.86
2505 95.82 44.68 16.44 12.06 16.83
2506 96.20 49.27 17.58 11.73 14.70
2507 96.03 38.17 16.31 12.77 12.92
2508 96.41 46.67 19.20 11.02 14.50
2509 96.31 53.59 16.06 8.16 10.78
2510 96.30 48.24 18.00 14.09 10.73
2511 96.61 39.28 15.43 10.13 11.13
2512 96.40 47.53 19.43 10.00 14.57
2513 96.60 42.24 14.96 11.50 12.21
2514 96.79 43.97 17.28 11.23 12.10
2515 96.76 36.86 14.98 10.11 10.41
2516 97.03 40.84 14.48 9.30 7.98
2517 97.28 47.58 12.64 10.24 11.48
2518 97.25 45.63 14.50 8.40 8.97
2519 97.65 43.45 11.94 9.63 9.44
2520 97.94 40.64 13.52 8.24 8.63

