#<Embryo name> <Cleavage cycle> <Temporal class> <Genes>
bk2 14A 4 even-skipped Kruppel giant
1856 76.38 35.47 32.91 10.89 103.65
1857 76.45 78.27 66.67 10.86 71.39
1858 76.47 17.31 20.96 6.54 65.82
1859 76.40 62.34 68.22 13.91 110.34
1860 76.71 11.75 17.34 6.03 50.39
1861 76.54 53.07 40.42 14.04 112.06
1862 76.70 21.55 22.22 7.50 72.25
1863 76.68 75.18 75.37 11.05 76.78
1864 76.64 15.41 18.98 7.04 62.04
1865 76.72 44.43 36.93 12.59 96.94
1866 76.73 29.58 27.17 11.05 91.81
1867 76.85 38.04 32.96 11.76 97.29
1868 76.92 24.19 23.76 8.92 83.20
1869 76.89 68.88 72.83 13.86 107.94
1870 76.88 49.32 38.49 13.99 111.28
1871 77.02 40.32 34.21 12.56 101.79
1872 77.04 14.36 17.67 6.93 59.61
1873 77.16 31.83 28.74 10.41 90.80
1874 77.15 46.56 36.15 12.15 99.14
1875 77.18 71.69 67.89 11.71 89.31
1876 77.30 82.59 47.00 9.26 50.94
1877 77.17 27.07 25.82 8.86 80.85
1878 77.12 64.71 60.42 13.69 116.53
1879 77.31 42.50 33.61 12.45 100.71
1880 77.38 18.88 18.69 7.19 64.65
1881 77.20 80.63 50.63 9.35 52.92
1882 77.29 51.68 35.33 13.77 109.11
1883 77.36 54.73 37.41 14.46 107.04
1884 77.45 56.89 42.19 14.32 100.29
1885 77.45 59.03 41.78 14.80 95.70
1886 77.40 61.85 50.54 14.01 110.61
1887 77.48 36.11 30.85 10.96 88.88
1888 77.69 34.03 29.46 10.83 87.40
1889 77.71 77.98 58.16 10.26 70.41
1890 77.80 74.55 62.56 10.84 80.66
1891 77.78 48.32 31.18 13.03 98.42
1892 77.89 29.88 28.26 10.16 78.82
1893 77.91 21.91 22.10 8.25 63.54
1894 77.96 66.34 54.63 13.00 111.08
1895 78.11 15.62 16.10 7.05 51.57
1896 77.92 44.65 32.12 12.75 89.29
1897 78.05 24.71 22.72 9.06 69.85
1898 77.95 68.90 59.48 12.54 106.50
1899 78.16 38.09 33.10 12.62 87.69
1900 78.37 12.70 13.85 5.73 44.17
1901 78.13 50.39 32.65 12.92 100.72
1902 78.16 40.37 35.57 12.63 87.61
1903 78.22 53.22 30.82 13.83 99.74
1904 78.36 63.76 44.03 13.20 102.71
1905 78.33 27.51 27.44 9.34 69.14
1906 78.33 60.65 41.32 13.89 104.91
1907 78.53 32.49 36.09 11.08 72.85
1908 78.44 55.85 30.03 13.51 91.12
1909 78.58 71.63 50.66 11.80 94.56
1910 78.66 80.43 43.34 8.69 64.07
1911 78.56 42.51 34.49 13.19 87.65
1912 78.63 19.16 17.57 7.09 51.89
1913 78.64 58.29 36.07 14.05 90.61
1914 78.64 47.42 36.21 13.01 81.94
1915 78.67 35.95 33.57 11.69 77.64
1916 78.99 77.04 48.06 9.95 76.51
1917 79.06 74.20 42.52 10.99 86.84
1918 78.92 45.22 33.86 13.41 83.11
1919 79.15 30.27 33.26 10.66 60.01
1920 79.11 51.90 31.04 13.06 83.62
1921 79.11 22.13 21.93 7.76 53.23
1922 79.16 25.34 25.85 9.01 61.70
1923 79.12 68.99 43.22 12.19 96.20
1924 79.21 49.50 34.03 12.87 86.17
1925 79.15 66.24 42.04 12.94 103.55
1926 79.25 62.00 35.82 12.95 99.34
1927 79.22 40.05 37.47 11.58 70.34
1928 79.35 34.36 43.03 12.13 66.86
1929 79.34 54.09 29.72 13.35 85.03
1930 79.40 16.38 17.03 6.49 44.19
1931 79.47 37.63 41.81 11.53 66.79
1932 79.49 27.86 31.74 8.87 57.29
1933 79.53 56.47 30.15 13.80 82.15
1934 79.51 59.70 30.54 13.24 90.93
1935 79.58 43.03 34.84 11.95 74.21
1936 79.74 47.35 33.25 11.97 70.44
1937 80.00 13.67 15.56 5.40 40.10
1938 79.83 32.32 40.00 10.61 57.74
1939 79.88 64.02 31.64 12.57 92.46
1940 79.75 20.09 21.88 7.06 44.16
1941 79.99 71.69 36.78 10.53 89.18
1942 80.07 79.88 39.91 8.36 66.79
1943 79.99 45.25 37.31 13.22 65.29
1944 80.08 18.73 20.81 7.14 42.84
1945 80.09 23.35 27.98 8.04 49.21
1946 80.10 51.06 33.30 12.00 71.68
1947 80.01 78.17 41.11 8.68 67.45
1948 80.15 35.97 53.56 11.79 60.70
1949 80.24 39.08 52.12 11.07 59.48
1950 80.25 41.43 45.85 12.76 64.92
1951 80.31 75.12 38.55 10.02 80.78
1952 80.43 68.80 35.90 10.67 91.54
1953 80.38 26.11 34.73 9.38 51.28
1954 80.44 57.65 30.12 12.08 73.42
1955 80.42 66.29 30.38 11.92 93.58
1956 80.40 28.85 39.19 10.16 49.84
1957 80.43 49.12 37.49 13.00 66.22
1958 80.45 55.09 30.12 13.19 73.84
1959 80.52 61.93 32.71 13.29 91.16
1960 80.57 52.96 33.67 13.23 76.54
1961 80.63 59.73 32.66 13.53 80.04
1962 80.66 33.89 52.04 10.51 53.97
1963 80.72 16.33 24.95 7.67 46.37
1964 80.65 31.08 49.03 10.32 47.98
1965 80.66 43.61 48.85 11.24 64.63
1966 80.85 20.52 30.02 7.44 42.59
1967 81.09 37.95 71.27 12.44 49.68
1968 80.91 46.50 45.52 13.36 61.75
1969 81.17 78.23 32.26 8.52 69.20
1970 81.11 40.27 61.89 11.37 49.19
1971 81.23 64.03 32.99 12.03 81.30
1972 81.19 35.84 72.78 11.76 54.35
1973 81.33 70.85 31.10 10.42 82.14
1974 81.17 23.38 31.93 7.79 42.52
1975 81.46 73.42 30.68 10.41 77.79
1976 81.32 51.27 39.91 13.84 59.66
1977 81.42 26.33 44.76 8.89 42.69
1978 81.53 29.42 57.79 9.83 47.60
1979 81.36 48.74 45.79 12.42 60.35
1980 81.55 42.06 73.49 11.56 49.97
1981 81.47 55.97 33.70 12.55 64.44
1982 81.58 32.21 68.38 10.15 43.16
1983 81.71 17.65 30.40 7.29 38.31
1984 81.59 44.28 64.07 11.98 54.98
1985 81.71 53.93 38.60 13.64 62.77
1986 81.59 66.74 29.43 11.29 78.97
1987 81.84 14.31 21.96 5.91 31.53
1988 81.62 58.28 31.77 12.44 69.53
1989 81.66 60.96 32.48 11.75 76.49
1990 81.91 76.14 27.83 9.66 72.69
1991 81.85 46.29 64.29 12.39 50.31
1992 81.93 20.56 40.69 7.23 38.63
1993 82.23 69.02 26.91 11.26 72.50
1994 82.17 34.42 81.16 10.70 42.15
1995 82.15 39.80 81.36 12.43 43.92
1996 82.19 23.75 46.06 8.80 36.17
1997 82.21 37.23 81.28 10.89 41.34
1998 82.22 50.52 51.02 11.52 52.44
1999 82.34 63.36 28.09 12.51 68.66
2000 82.28 48.29 61.48 12.88 50.73
2001 82.52 26.54 50.59 7.56 38.78
2002 82.48 52.56 48.68 12.45 51.48
2003 82.53 42.96 89.68 12.73 46.13
2004 82.60 28.88 64.33 8.88 42.98
2005 82.52 56.87 40.92 13.41 59.29
2006 82.69 31.33 79.40 9.62 41.02
2007 82.63 59.47 39.23 13.87 62.35
2008 82.71 71.71 24.25 9.41 69.38
2009 82.83 15.74 32.03 6.15 31.19
2010 82.71 66.03 28.10 11.96 68.91
2011 82.88 45.03 81.64 12.52 42.30
2012 82.72 18.27 39.89 6.06 25.08
2013 82.96 61.61 38.56 13.19 65.42
2014 82.90 54.84 49.87 13.37 55.28
2015 83.03 74.55 22.94 9.11 65.24
2016 83.12 21.74 44.83 7.89 31.98
2017 83.17 41.23 94.18 11.62 43.57
2018 83.21 38.90 99.33 11.33 40.34
2019 83.13 47.07 74.67 12.44 47.50
2020 83.25 19.48 40.32 6.08 36.24
2021 83.23 36.21 87.40 10.92 38.97
2022 83.14 49.55 62.99 12.29 46.06
2023 83.38 33.89 86.23 11.38 38.40
2024 83.45 24.61 52.36 8.38 34.70
2025 83.42 58.21 49.71 12.46 56.46
2026 83.46 52.65 62.07 12.54 43.20
2027 83.55 69.03 27.54 9.57 58.79
2028 83.73 63.72 35.36 11.83 60.00
2029 83.72 29.74 67.69 10.33 36.05
2030 83.47 17.18 41.32 5.27 19.18
2031 83.83 43.89 92.52 12.82 43.66
2032 83.90 32.00 79.13 9.65 36.99
2033 83.87 66.46 28.75 10.29 57.24
2034 84.07 56.73 57.04 12.28 48.03
2035 83.90 50.82 61.37 12.18 43.88
2036 84.01 54.74 63.55 12.99 48.30
2037 83.93 71.31 24.75 9.58 59.71
2038 83.94 18.29 46.58 5.80 29.15
2039 84.09 61.39 43.75 11.30 55.42
2040 83.97 16.06 38.03 5.78 22.62
2041 84.19 46.08 86.70 10.83 41.77
2042 84.03 48.44 72.95 11.84 39.89
2043 84.15 37.58 86.96 11.49 38.42
2044 84.08 72.74 20.45 10.33 60.30
2045 84.25 41.97 93.42 13.47 41.31
2046 84.35 59.03 57.35 11.49 48.03
2047 84.40 22.29 48.24 7.24 31.13
2048 84.61 74.65 20.63 8.68 49.13
2049 84.54 39.84 86.67 11.94 35.87
2050 84.55 35.33 76.54 10.67 35.51
2051 84.28 17.16 40.63 6.05 35.32
2052 84.63 24.76 54.79 7.88 32.26
2053 84.84 19.47 46.61 6.95 26.34
2054 84.65 53.02 69.99 12.49 42.88
2055 84.99 26.91 56.05 7.69 29.80
2056 84.94 33.09 77.10 9.65 33.76
2057 84.87 29.74 65.58 9.00 33.17
2058 84.85 65.40 34.07 10.68 49.30
2059 84.91 68.46 30.53 9.78 47.08
2060 85.00 50.74 69.49 12.78 38.64
2061 85.01 44.01 79.02 11.64 41.71
2062 85.05 48.37 72.20 12.05 40.85
2063 85.14 60.80 54.59 12.03 43.91
2064 85.32 63.24 46.01 11.63 46.76
2065 85.20 71.77 26.12 8.12 44.38
2066 85.16 56.09 65.38 11.76 40.84
2067 85.19 37.72 80.61 9.79 34.27
2068 85.29 46.00 77.70 11.53 38.18
2069 85.37 41.98 78.27 11.86 37.23
2070 85.55 58.41 62.12 11.69 41.85
2071 85.61 54.11 72.73 11.83 38.24
2072 85.70 23.46 48.35 6.65 24.93
2073 85.80 31.31 65.60 9.15 31.13
2074 85.84 36.29 69.88 10.73 30.44
2075 85.87 39.57 74.85 11.04 32.13
2076 85.99 20.59 44.33 6.65 24.38
2077 85.92 65.89 44.60 10.42 37.86
2078 85.93 28.22 51.59 7.56 29.20
2079 86.07 34.32 64.31 9.79 30.49
2080 86.03 51.86 64.65 12.92 37.85
2081 86.11 70.01 38.61 8.72 38.14
2082 86.12 49.68 66.39 11.17 36.61
2083 86.24 73.75 21.90 7.68 32.42
2084 86.09 67.37 41.46 9.85 35.03
2085 86.18 44.71 72.90 12.82 35.52
2086 86.23 47.55 70.99 11.05 31.19
2087 86.32 61.08 66.06 10.37 37.09
2088 86.41 41.50 63.21 11.17 32.27
2089 86.42 56.25 71.47 11.77 35.70
2090 86.74 63.43 55.08 10.04 37.22
2091 86.82 38.45 58.16 9.98 28.51
2092 86.70 58.70 66.45 11.20 33.75
2093 86.65 29.83 47.35 8.22 24.51
2094 86.74 53.57 61.62 11.38 33.63
2095 86.82 32.49 53.77 8.91 25.47
2096 86.90 43.29 58.76 10.58 30.69
2097 86.94 23.83 44.23 7.28 23.12
2098 87.18 18.83 35.35 5.65 22.77
2099 86.90 26.29 38.69 7.61 27.20
2100 86.95 36.35 55.09 10.70 27.53
2101 86.99 46.38 62.23 11.45 29.83
2102 86.88 68.39 40.70 9.06 29.67
2103 87.15 65.93 47.59 8.93 33.04
2104 87.19 72.03 27.10 7.91 32.54
2105 87.08 50.67 54.95 12.41 30.65
2106 87.07 21.64 40.37 7.10 20.17
2107 87.44 28.01 36.45 8.37 23.12
2108 87.42 40.55 48.74 11.04 26.30
2109 87.23 29.92 40.47 8.68 24.42
2110 87.59 34.62 48.68 9.41 23.57
2111 87.51 48.41 55.02 11.80 29.02
2112 87.53 55.52 58.23 11.47 29.64
2113 87.72 60.72 62.81 10.24 29.86
2114 87.72 45.15 55.40 11.06 26.49
2115 87.81 58.16 59.91 9.98 29.95
2116 87.84 53.07 51.79 11.60 29.33
2117 87.86 31.84 41.22 8.81 25.14
2118 88.19 24.69 27.56 7.12 20.85
2119 87.98 37.11 43.04 10.06 23.23
2120 87.79 21.48 36.48 6.12 22.38
2121 87.97 43.10 50.71 11.75 25.90
2122 88.16 64.86 48.98 8.85 29.21
2123 88.11 51.00 49.13 11.70 29.45
2124 88.34 68.12 43.86 8.74 26.70
2125 88.42 39.06 39.88 9.97 21.34
2126 88.42 29.81 30.00 8.15 23.02
2127 88.11 70.65 36.68 7.06 19.72
2128 88.49 62.83 55.17 10.03 26.70
2129 88.46 41.45 39.35 10.12 25.47
2130 88.56 46.98 44.56 10.80 25.83
2131 88.56 26.76 25.38 7.99 21.05
2132 88.75 22.10 27.99 6.80 20.30
2133 88.72 33.66 33.99 8.87 21.17
2134 88.77 49.41 39.62 11.60 25.22
2135 88.62 54.95 44.31 10.79 25.59
2136 88.64 57.11 49.94 10.54 22.98
2137 88.77 71.44 31.37 6.71 23.81
2138 88.93 44.47 36.94 10.38 23.03
2139 88.77 35.94 35.57 10.08 19.32
2140 89.13 60.23 49.51 9.47 24.62
2141 89.07 52.25 36.65 10.81 24.22
2142 89.10 58.08 45.08 10.13 25.74
2143 89.09 26.52 23.20 7.40 18.80
2144 89.40 28.57 22.36 8.24 18.81
2145 89.47 65.88 46.84 8.17 22.22
2146 89.42 32.05 21.59 7.84 19.23
2147 89.56 37.84 27.56 9.84 19.71
2148 89.43 40.44 27.45 9.92 19.39
2149 89.57 42.49 25.90 9.54 20.34
2150 89.69 23.53 19.29 6.72 19.68
2151 89.67 46.25 31.28 9.96 20.18
2152 89.71 54.31 32.07 9.76 21.73
2153 89.91 63.62 45.27 8.13 21.79
2154 89.89 68.93 38.88 7.82 20.05
2155 89.75 48.27 30.82 9.60 22.18
2156 89.68 26.41 21.00 7.95 18.64
2157 90.02 25.48 18.91 7.27 18.06
2158 90.07 33.95 20.61 8.59 17.91
2159 90.15 50.19 25.79 9.43 19.23
2160 90.11 58.96 36.37 9.91 21.54
2161 90.18 44.33 21.85 9.15 18.83
2162 90.04 27.38 16.47 6.95 16.21
2163 90.26 30.25 20.19 7.73 15.24
2164 90.17 56.63 35.46 9.86 22.71
2165 90.45 36.08 21.33 8.38 17.45
2166 90.37 39.39 22.64 8.96 17.48
2167 90.74 61.42 40.59 8.68 19.94
2168 90.75 42.03 18.54 8.17 16.06
2169 90.66 47.13 22.53 9.84 17.78
2170 90.70 52.64 23.49 9.47 20.79
2171 90.96 55.08 24.69 9.13 18.62
2172 91.05 24.76 12.84 6.99 15.49
2173 91.08 67.29 33.61 7.82 16.19
2174 91.14 26.90 15.16 7.41 15.87
2175 91.09 32.14 15.75 7.22 15.26
2176 91.16 38.11 17.29 8.85 15.14
2177 91.34 45.18 21.03 9.52 16.16
2178 91.43 64.00 35.21 7.86 16.49
2179 91.03 30.05 17.41 6.50 15.32
2180 90.95 44.37 23.82 8.00 14.00
2181 91.17 49.71 21.54 10.38 17.33
2182 91.45 34.59 17.11 7.96 14.35
2183 91.54 41.06 16.82 9.05 15.50
2184 91.40 57.65 25.79 8.15 18.63
2185 91.32 46.75 20.41 8.45 17.41
2186 91.63 51.29 20.31 8.76 16.72
2187 91.66 59.87 29.98 9.25 17.13
2188 91.88 53.58 20.91 9.18 16.90
2189 91.70 48.29 18.24 9.34 15.22
2190 91.52 42.40 19.50 8.62 14.50
2191 91.91 30.46 13.82 6.70 14.97
2192 91.86 43.36 16.88 8.88 16.68
2193 91.98 40.20 18.00 6.55 12.77
2194 92.14 46.07 18.06 9.58 15.98
2195 92.44 27.28 12.15 6.75 14.85
2196 92.24 35.77 15.06 7.00 11.17
2197 92.56 62.03 30.41 7.69 16.25
2198 92.55 39.37 15.19 8.52 14.80
2199 92.75 34.57 14.74 7.64 13.49
2200 92.92 59.04 20.02 7.89 13.22
2201 92.72 37.37 15.19 8.01 13.10
2202 92.57 56.51 18.29 7.66 16.26
2203 92.79 41.52 16.61 9.18 13.72
2204 92.84 43.54 14.81 9.19 14.24
2205 92.63 50.61 19.62 7.46 13.31
2206 93.04 52.31 17.02 9.47 13.95
2207 93.16 30.28 13.85 6.52 12.01
2208 92.95 49.71 17.28 8.02 13.44
2209 93.24 47.79 16.59 8.11 12.77
2210 93.17 27.92 12.80 7.03 12.00
2211 93.46 28.70 11.02 6.92 12.65
2212 93.41 54.87 15.55 8.56 13.00
2213 93.66 57.06 16.60 7.76 13.77
2214 93.51 39.57 16.31 6.64 12.32
2215 93.80 61.36 16.23 7.19 10.40
2216 93.74 32.99 13.72 6.69 10.13
2217 93.89 44.75 15.55 7.96 11.49
2218 93.93 50.37 15.33 8.44 13.08
2219 93.99 37.35 14.58 7.52 11.10
2220 94.07 59.53 15.94 7.45 12.58
2221 94.62 49.24 14.75 7.14 11.29
2222 94.48 29.98 12.49 5.62 10.43
2223 94.53 39.87 12.89 6.62 10.77
2224 94.56 33.31 13.51 7.47 9.23
2225 94.59 31.53 12.71 6.61 10.00
2226 94.92 56.90 13.56 6.93 9.53
2227 94.55 51.77 14.00 7.33 9.00
2228 94.97 46.45 14.47 7.16 10.87
2229 94.79 37.23 12.76 6.84 10.22
2230 95.08 43.47 14.34 6.79 11.54
2231 95.18 51.86 13.76 7.65 10.62
2232 95.15 40.58 12.69 6.62 9.62
2233 95.16 57.89 13.67 6.58 11.17
2234 95.26 36.93 14.56 6.25 12.25
2235 95.88 35.16 11.71 6.48 9.36
2236 95.90 49.77 14.78 7.62 9.78
2237 95.56 44.97 13.00 7.25 8.67
2238 95.73 53.77 12.52 6.42 8.35
2239 95.99 37.69 11.16 6.34 9.01
2240 95.98 32.73 9.50 5.95 10.24
2241 96.05 40.23 12.92 7.25 9.89
2242 95.78 47.05 14.15 8.31 10.23
2243 96.02 42.70 13.20 6.94 8.73
2244 96.38 47.63 13.73 6.29 10.00
2245 96.48 44.11 13.35 6.48 9.02
2246 96.19 46.38 12.33 5.33 10.00
2247 96.33 53.81 12.55 7.30 8.60
2248 96.81 42.16 13.45 6.58 9.33
2249 96.64 40.51 11.77 6.23 8.54
2250 96.86 51.15 13.71 7.31 8.77
2251 96.92 49.40 12.35 6.43 7.24
2252 97.05 40.66 12.18 5.55 8.00
2253 97.48 47.93 11.93 6.99 8.53
2254 97.44 37.95 10.75 6.64 7.40
2255 97.75 40.80 11.06 6.09 8.03
2256 97.71 45.32 11.75 6.43 7.57
2257 98.07 43.10 10.34 6.21 7.34
2258 98.35 44.70 10.55 6.16 6.34

